Statistical Period,Global Irradiation (kWh/㎡),Average Temperature(°C),Theoretical Yield (kWh),PV Yield (kWh), Inverter Yield (kWh),Export (kWh),Consumed (kWh),Loss Due to Export Limitation (kWh),Loss Due to Export Limitation(PKR),Revenue (PKR),Device Name
2022-01-11 00:00:00,0.0,10.483,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-01-11 01:00:00,0.0,10.208,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-11 02:00:00,0.0,9.85,0.0,0.0,0.0,0.1,0.0,0,0,1.16,PC Lahore
2022-01-11 03:00:00,0.0,9.417,0.0,0.0,0.0,0.13,0.0,0,0,1.508,PC Lahore
2022-01-11 04:00:00,0.0,9.055,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-01-11 05:00:00,0.0,8.75,0.0,0.0,0.0,0.38,0.0,0,0,4.408,PC Lahore
2022-01-11 06:00:00,0.0,8.608,0.0,0.02,0.02,0.57,0.0,0,0,6.612,PC Lahore
2022-01-11 07:00:00,0.022,8.625,7.712,7.19,7.19,6.45,0.7400000000000002,0,0,74.82,PC Lahore
2022-01-11 08:00:00,0.089,8.858,31.197,31.42,31.42,28.22,3.200000000000003,0,0,327.352,PC Lahore
2022-01-11 09:00:00,0.256,10.025,89.736,87.99,87.99,84.3,3.6899999999999977,0,0,977.88,PC Lahore
2022-01-11 10:00:00,0.41,12.442,143.717,136.96,136.96,135.14,1.8200000000000216,0,0,1567.624,PC Lahore
2022-01-11 11:00:00,0.505,14.008,177.018,171.78,171.78,171.52,0.2599999999999909,0,0,1989.632,PC Lahore
2022-01-11 12:00:00,0.532,15.3,186.482,178.22,178.22,177.57,0.6500000000000057,0,0,2059.812,PC Lahore
2022-01-11 13:00:00,0.497,16.583,174.213,156.46,156.46,157.06,0.0,0,0,1821.896,PC Lahore
2022-01-11 14:00:00,0.444,17.117,155.635,130.75,130.75,130.36,0.38999999999998636,0,0,1512.176,PC Lahore
2022-01-11 15:00:00,0.286,17.075,100.252,70.12,70.12,70.07,0.05000000000001137,0,0,812.812,PC Lahore
2022-01-11 16:00:00,0.087,16.45,30.496,17.71,17.71,17.39,0.3200000000000003,0,0,201.724,PC Lahore
2022-01-11 17:00:00,0.001,14.873,0.351,0.26,0.26,0.43,0.0,0,0,4.988,PC Lahore
2022-01-11 18:00:00,0.0,13.967,0.0,0.0,0.0,0.53,0.0,0,0,6.148,PC Lahore
2022-01-11 19:00:00,0.0,13.45,0.0,0.0,0.0,1.54,0.0,0,0,17.864,PC Lahore
2022-01-11 20:00:00,0.0,13.017,0.0,0.0,0.0,0.82,0.0,0,0,9.512,PC Lahore
2022-01-11 21:00:00,0.0,12.542,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2022-01-11 22:00:00,0.0,12.358,0.0,0.0,0.0,0.43,0.0,0,0,4.988,PC Lahore
2022-01-11 23:00:00,0.0,12.058,0.0,0.0,0.0,0.14,0.0,0,0,1.624,PC Lahore
2022-01-12 00:00:00,0.0,11.792,0.0,0.0,0.0,0.68,0.0,0,0,7.888,PC Lahore
2022-01-12 01:00:00,0.0,11.45,0.0,0.0,0.0,1.23,0.0,0,0,14.268,PC Lahore
2022-01-12 02:00:00,0.0,10.983,0.0,0.0,0.0,1.25,0.0,0,0,14.5,PC Lahore
2022-01-12 03:00:00,0.0,10.425,0.0,0.0,0.0,1.04,0.0,0,0,12.064,PC Lahore
2022-01-12 04:00:00,0.0,10.058,0.0,0.0,0.0,0.69,0.0,0,0,8.004,PC Lahore
2022-01-12 05:00:00,0.0,9.733,0.0,0.0,0.0,0.63,0.0,0,0,7.308,PC Lahore
2022-01-12 06:00:00,0.0,9.333,0.0,0.06,0.06,0.17,0.0,0,0,1.972,PC Lahore
2022-01-12 07:00:00,0.041,9.633,14.372,12.03,12.03,11.39,0.6399999999999988,0,0,132.124,PC Lahore
2022-01-12 08:00:00,0.156,12.142,54.683,48.91,48.91,46.19,2.719999999999999,0,0,535.804,PC Lahore
2022-01-12 09:00:00,0.305,14.058,106.912,99.2,99.2,96.26,2.9399999999999977,0,0,1116.616,PC Lahore
2022-01-12 10:00:00,0.378,15.345,132.5,130.54,130.54,130.04,0.5,0,0,1508.464,PC Lahore
2022-01-12 11:00:00,0.505,16.717,177.018,169.65,169.65,169.5,0.15000000000000568,0,0,1966.2,PC Lahore
2022-01-12 12:00:00,0.437,16.908,153.182,143.86,143.86,143.73,0.13000000000002387,0,0,1667.268,PC Lahore
2022-01-12 13:00:00,0.353,17.533,123.737,113.23,113.23,113.64,0.0,0,0,1318.224,PC Lahore
2022-01-12 14:00:00,0.222,13.825,77.818,72.72,72.72,71.79,0.9299999999999926,0,0,832.764,PC Lahore
2022-01-12 15:00:00,0.093,12.327,32.599,32.14,32.14,31.96,0.17999999999999972,0,0,370.736,PC Lahore
2022-01-12 16:00:00,0.033,12.292,11.567,9.97,9.97,9.3,0.6699999999999999,0,0,107.88,PC Lahore
2022-01-12 17:00:00,0.0,12.175,0.0,0.1,0.1,0.12,0.0,0,0,1.392,PC Lahore
2022-01-12 18:00:00,0.0,11.783,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-12 19:00:00,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-12 20:00:00,0.0,11.875,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-12 21:00:00,0.0,11.425,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-01-12 22:00:00,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-12 23:00:00,0.0,9.583,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-13 00:00:00,0.0,9.625,0.0,0.0,0.0,0.16,0.0,0,0,1.856,PC Lahore
2022-01-13 01:00:00,0.0,9.767,0.0,0.0,0.0,0.44,0.0,0,0,5.104,PC Lahore
2022-01-13 02:00:00,0.0,9.75,0.0,0.0,0.0,0.59,0.0,0,0,6.844,PC Lahore
2022-01-13 03:00:00,0.0,9.683,0.0,0.0,0.0,0.13,0.0,0,0,1.508,PC Lahore
2022-01-13 04:00:00,0.0,9.475,0.0,0.0,0.0,0.57,0.0,0,0,6.612,PC Lahore
2022-01-13 05:00:00,0.0,9.117,0.0,0.0,0.0,0.91,0.0,0,0,10.556,PC Lahore
2022-01-13 06:00:00,0.0,9.025,0.0,0.01,0.01,0.32,0.0,0,0,3.712,PC Lahore
2022-01-13 07:00:00,0.014,8.736,4.907,4.25,4.25,4.11,0.13999999999999968,0,0,47.676,PC Lahore
2022-01-13 08:00:00,0.055,9.108,19.279,17.68,17.68,15.91,1.7699999999999996,0,0,184.556,PC Lahore
2022-01-13 09:00:00,0.138,9.425,48.373,45.76,45.76,41.91,3.8500000000000014,0,0,486.156,PC Lahore
2022-01-13 10:00:00,0.304,10.117,106.561,99.64,99.64,96.93,2.7099999999999937,0,0,1124.388,PC Lahore
2022-01-13 11:00:00,0.496,12.042,173.863,166.8,166.8,166.18,0.6200000000000045,0,0,1927.688,PC Lahore
2022-01-13 12:00:00,0.527,13.817,184.729,175.38,175.38,175.32,0.060000000000002274,0,0,2033.712,PC Lahore
2022-01-13 13:00:00,0.425,13.5,148.975,139.43,139.43,139.67,0.0,0,0,1620.172,PC Lahore
2022-01-13 14:00:00,0.346,13.975,121.283,103.4,103.4,103.27,0.13000000000000966,0,0,1197.932,PC Lahore
2022-01-13 15:00:00,0.196,13.417,68.704,54.46,54.46,54.36,0.10000000000000142,0,0,630.576,PC Lahore
2022-01-13 16:00:00,0.05,12.217,17.527,13.84,13.84,13.16,0.6799999999999997,0,0,152.656,PC Lahore
2022-01-13 17:00:00,0.001,11.267,0.351,0.32,0.32,0.42,0.0,0,0,4.872,PC Lahore
2022-01-13 18:00:00,0.0,10.733,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-13 19:00:00,0.0,10.217,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-01-13 20:00:00,0.0,9.633,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-01-13 21:00:00,0.0,9.308,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-13 22:00:00,0.0,9.025,0.0,0.0,0.0,0.09,0.0,0,0,1.044,PC Lahore
2022-01-13 23:00:00,0.0,9.025,0.0,0.0,0.0,0.75,0.0,0,0,8.7,PC Lahore
2022-01-14 00:00:00,0.0,9.033,0.0,0.0,0.0,0.75,0.0,0,0,8.7,PC Lahore
2022-01-14 01:00:00,0.0,9.092,0.0,0.0,0.0,0.8,0.0,0,0,9.28,PC Lahore
2022-01-14 02:00:00,0.0,9.417,0.0,0.0,0.0,0.92,0.0,0,0,10.672,PC Lahore
2022-01-14 03:00:00,0.0,9.7,0.0,0.0,0.0,0.6,0.0,0,0,6.96,PC Lahore
2022-01-14 04:00:00,0.0,9.767,0.0,0.0,0.0,0.9,0.0,0,0,10.44,PC Lahore
2022-01-14 05:00:00,0.0,9.517,0.0,0.0,0.0,0.67,0.0,0,0,7.772,PC Lahore
2022-01-14 06:00:00,0.0,9.442,0.0,0.0,0.0,0.43,0.0,0,0,4.988,PC Lahore
2022-01-14 07:00:00,0.006,9.542,2.103,1.98,1.98,1.89,0.09000000000000008,0,0,21.924,PC Lahore
2022-01-14 08:00:00,0.04,9.925,14.021,13.02,13.02,11.68,1.3399999999999999,0,0,135.488,PC Lahore
2022-01-14 09:00:00,0.122,10.517,42.765,40.18,40.18,37.66,2.520000000000003,0,0,436.856,PC Lahore
2022-01-14 10:00:00,0.297,12.167,104.107,98.79,98.79,97.86,0.9300000000000068,0,0,1135.176,PC Lahore
2022-01-14 11:00:00,0.442,13.575,154.934,144.57,144.57,145.29,0.0,0,0,1685.364,PC Lahore
2022-01-14 12:00:00,0.464,14.308,162.646,150.97,150.97,152.0,0.0,0,0,1763.2,PC Lahore
2022-01-14 13:00:00,0.4,15.358,140.212,124.23,124.23,124.6,0.0,0,0,1445.36,PC Lahore
2022-01-14 14:00:00,0.304,15.908,106.561,90.84,90.84,90.02,0.8200000000000074,0,0,1044.232,PC Lahore
2022-01-14 15:00:00,0.176,15.842,61.693,50.95,50.95,50.48,0.47000000000000597,0,0,585.568,PC Lahore
2022-01-14 16:00:00,0.048,14.658,16.825,14.28,14.28,13.35,0.9299999999999997,0,0,154.86,PC Lahore
2022-01-14 17:00:00,0.001,13.117,0.351,0.34,0.34,0.55,0.0,0,0,6.38,PC Lahore
2022-01-14 18:00:00,0.0,12.142,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-14 19:00:00,0.0,12.175,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-01-14 20:00:00,0.0,11.825,0.0,0.0,0.0,0.36,0.0,0,0,4.176,PC Lahore
2022-01-14 21:00:00,0.0,11.275,0.0,0.0,0.0,0.23,0.0,0,0,2.668,PC Lahore
2022-01-14 22:00:00,0.0,10.958,0.0,0.0,0.0,0.11,0.0,0,0,1.276,PC Lahore
2022-01-14 23:00:00,0.0,10.925,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-01-15 00:00:00,0.0,10.817,0.0,0.0,0.0,0.59,0.0,0,0,6.844,PC Lahore
2022-01-15 01:00:00,0.0,10.542,0.0,0.0,0.0,0.51,0.0,0,0,5.916,PC Lahore
2022-01-15 02:00:00,0.0,10.117,0.0,0.0,0.0,0.52,0.0,0,0,6.032,PC Lahore
2022-01-15 03:00:00,0.0,10.208,0.0,0.0,0.0,0.43,0.0,0,0,4.988,PC Lahore
2022-01-15 04:00:00,0.0,9.933,0.0,0.0,0.0,0.52,0.0,0,0,6.032,PC Lahore
2022-01-15 05:00:00,0.0,9.825,0.0,0.0,0.0,0.41,0.0,0,0,4.756,PC Lahore
2022-01-15 06:00:00,0.0,9.758,0.0,0.0,0.0,0.21,0.0,0,0,2.436,PC Lahore
2022-01-15 07:00:00,0.01,9.925,3.505,3.61,3.61,3.23,0.3799999999999999,0,0,37.468,PC Lahore
2022-01-15 08:00:00,0.048,10.258,16.825,15.54,15.54,14.01,1.5299999999999994,0,0,162.516,PC Lahore
2022-01-15 09:00:00,0.116,10.917,40.661,38.3,38.3,36.15,2.1499999999999986,0,0,419.34,PC Lahore
2022-01-15 10:00:00,0.266,11.633,93.241,87.92,87.92,87.15,0.769999999999996,0,0,1010.94,PC Lahore
2022-01-15 11:00:00,0.369,12.933,129.346,121.76,121.76,121.46,0.30000000000001137,0,0,1408.936,PC Lahore
2022-01-15 12:00:00,0.294,14.092,103.056,96.19,96.19,95.55,0.6400000000000006,0,0,1108.38,PC Lahore
2022-01-15 13:00:00,0.292,13.983,102.355,94.84,94.84,93.31,1.5300000000000011,0,0,1082.396,PC Lahore
2022-01-15 14:00:00,0.194,14.008,68.003,63.71,63.71,62.18,1.5300000000000011,0,0,721.288,PC Lahore
2022-01-15 15:00:00,0.09,13.583,31.548,29.23,29.23,28.23,1.0,0,0,327.468,PC Lahore
2022-01-15 16:00:00,0.026,13.042,9.114,7.9,7.9,7.24,0.6600000000000001,0,0,83.984,PC Lahore
2022-01-15 17:00:00,0.0,12.1,0.0,0.08,0.08,0.05,0.03,0,0,0.58,PC Lahore
2022-01-15 18:00:00,0.0,11.508,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-15 19:00:00,0.0,11.183,0.0,0.0,0.0,0.29,0.0,0,0,3.364,PC Lahore
2022-01-15 20:00:00,0.0,11.058,0.0,0.0,0.0,0.53,0.0,0,0,6.148,PC Lahore
2022-01-15 21:00:00,0.0,10.9,0.0,0.0,0.0,0.56,0.0,0,0,6.496,PC Lahore
2022-01-15 22:00:00,0.0,10.9,0.0,0.0,0.0,0.23,0.0,0,0,2.668,PC Lahore
2022-01-15 23:00:00,0.0,10.683,0.0,0.0,0.0,0.28,0.0,0,0,3.248,PC Lahore
2022-01-16 00:00:00,0.0,10.05,0.0,0.0,0.0,0.49,0.0,0,0,5.684,PC Lahore
2022-01-16 01:00:00,0.0,9.9,0.0,0.0,0.0,0.21,0.0,0,0,2.436,PC Lahore
2022-01-16 02:00:00,0.0,9.817,0.0,0.0,0.0,0.13,0.0,0,0,1.508,PC Lahore
2022-01-16 03:00:00,0.0,9.675,0.0,0.0,0.0,0.28,0.0,0,0,3.248,PC Lahore
2022-01-16 04:00:00,0.0,9.758,0.0,0.0,0.0,0.55,0.0,0,0,6.38,PC Lahore
2022-01-16 05:00:00,0.0,9.75,0.0,0.0,0.0,0.38,0.0,0,0,4.408,PC Lahore
2022-01-16 06:00:00,0.0,9.258,0.0,0.0,0.0,0.23,0.0,0,0,2.668,PC Lahore
2022-01-16 07:00:00,0.01,8.717,3.505,3.0,3.0,2.6,0.3999999999999999,0,0,30.16,PC Lahore
2022-01-16 08:00:00,0.048,9.275,16.825,16.13,16.13,14.92,1.209999999999999,0,0,173.072,PC Lahore
2022-01-16 09:00:00,0.119,9.858,41.713,39.88,39.88,39.02,0.8599999999999994,0,0,452.632,PC Lahore
2022-01-16 10:00:00,0.114,10.708,39.96,37.77,37.77,36.66,1.1100000000000065,0,0,425.256,PC Lahore
2022-01-16 11:00:00,0.179,11.367,62.745,59.3,59.3,57.46,1.8399999999999963,0,0,666.536,PC Lahore
2022-01-16 12:00:00,0.21,11.667,73.611,69.06,69.06,65.68,3.3799999999999955,0,0,761.888,PC Lahore
2022-01-16 13:00:00,0.171,11.792,59.941,56.43,56.43,53.73,2.700000000000003,0,0,623.268,PC Lahore
2022-01-16 14:00:00,0.103,11.925,36.105,33.66,33.66,31.06,2.599999999999998,0,0,360.296,PC Lahore
2022-01-16 15:00:00,0.069,11.283,24.187,22.46,22.46,20.33,2.1300000000000026,0,0,235.828,PC Lahore
2022-01-16 16:00:00,0.028,10.817,9.815,9.01,9.01,8.0,1.0099999999999998,0,0,92.8,PC Lahore
2022-01-16 17:00:00,0.0,10.492,0.0,0.09,0.09,0.09,0.0,0,0,1.044,PC Lahore
2022-01-16 18:00:00,0.0,10.092,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-16 19:00:00,0.0,10.125,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-16 20:00:00,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-16 21:00:00,0.0,9.933,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-16 22:00:00,0.0,9.733,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-16 23:00:00,0.0,9.433,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-17 00:00:00,0.0,9.392,0.0,0.0,0.0,0.19,0.0,0,0,2.204,PC Lahore
2022-01-17 01:00:00,0.0,9.658,0.0,0.0,0.0,0.45,0.0,0,0,5.22,PC Lahore
2022-01-17 02:00:00,0.0,9.9,0.0,0.0,0.0,0.77,0.0,0,0,8.932,PC Lahore
2022-01-17 03:00:00,0.0,9.958,0.0,0.0,0.0,0.89,0.0,0,0,10.324,PC Lahore
2022-01-17 04:00:00,0.0,10.0,0.0,0.0,0.0,0.48,0.0,0,0,5.568,PC Lahore
2022-01-17 05:00:00,0.0,10.017,0.0,0.0,0.0,0.2,0.0,0,0,2.32,PC Lahore
2022-01-17 06:00:00,0.0,10.042,0.0,0.05,0.05,0.1,0.0,0,0,1.16,PC Lahore
2022-01-17 07:00:00,0.009,10.258,3.155,3.05,3.05,2.67,0.3799999999999999,0,0,30.972,PC Lahore
2022-01-17 08:00:00,0.051,10.527,17.877,17.03,17.03,15.16,1.870000000000001,0,0,175.856,PC Lahore
2022-01-17 09:00:00,0.07,11.05,24.537,22.73,22.73,20.82,1.9100000000000001,0,0,241.512,PC Lahore
2022-01-17 10:00:00,0.068,11.325,23.836,21.68,21.68,20.59,1.0899999999999999,0,0,238.844,PC Lahore
2022-01-17 11:00:00,0.095,11.942,33.3,30.6,30.6,29.13,1.4700000000000024,0,0,337.908,PC Lahore
2022-01-17 12:00:00,0.123,12.0,43.115,39.79,39.79,36.93,2.8599999999999994,0,0,428.388,PC Lahore
2022-01-17 13:00:00,0.134,13.075,46.971,42.93,42.93,40.89,2.039999999999999,0,0,474.324,PC Lahore
2022-01-17 14:00:00,0.103,12.775,36.105,34.1,34.1,32.01,2.0900000000000034,0,0,371.316,PC Lahore
2022-01-17 15:00:00,0.056,12.708,19.63,18.43,18.43,17.12,1.3099999999999987,0,0,198.592,PC Lahore
2022-01-17 16:00:00,0.017,12.558,5.959,5.25,5.25,4.61,0.6399999999999997,0,0,53.476,PC Lahore
2022-01-17 17:00:00,0.0,12.258,0.0,0.06,0.06,0.05,0.009999999999999995,0,0,0.58,PC Lahore
2022-01-17 18:00:00,0.0,12.008,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-17 19:00:00,0.0,11.617,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-01-17 20:00:00,0.0,11.592,0.0,0.0,0.0,0.2,0.0,0,0,2.32,PC Lahore
2022-01-17 21:00:00,0.0,11.517,0.0,0.0,0.0,0.12,0.0,0,0,1.392,PC Lahore
2022-01-17 22:00:00,0.0,11.367,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-17 23:00:00,0.0,11.2,0.0,0.0,0.0,0.09,0.0,0,0,1.044,PC Lahore
2022-01-18 00:00:00,0.0,11.125,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-18 01:00:00,0.0,11.208,0.0,0.0,0.0,0.57,0.0,0,0,6.612,PC Lahore
2022-01-18 02:00:00,0.0,11.017,0.0,0.0,0.0,0.43,0.0,0,0,4.988,PC Lahore
2022-01-18 03:00:00,0.0,10.858,0.0,0.0,0.0,0.09,0.0,0,0,1.044,PC Lahore
2022-01-18 04:00:00,0.0,10.717,0.0,0.0,0.0,0.27,0.0,0,0,3.132,PC Lahore
2022-01-18 05:00:00,0.0,10.708,0.0,0.0,0.0,0.3,0.0,0,0,3.48,PC Lahore
2022-01-18 06:00:00,0.0,10.55,0.0,0.02,0.02,0.02,0.0,0,0,0.232,PC Lahore
2022-01-18 07:00:00,0.013,10.258,4.557,4.09,4.09,3.85,0.23999999999999977,0,0,44.66,PC Lahore
2022-01-18 08:00:00,0.04,10.65,14.021,12.92,12.92,11.68,1.2400000000000002,0,0,135.488,PC Lahore
2022-01-18 09:00:00,0.124,10.833,43.466,41.31,41.31,38.32,2.990000000000002,0,0,444.512,PC Lahore
2022-01-18 10:00:00,0.207,11.5,72.56,69.24,69.24,67.72,1.519999999999996,0,0,785.552,PC Lahore
2022-01-18 11:00:00,0.282,12.375,98.849,94.01,94.01,93.4,0.6099999999999994,0,0,1083.44,PC Lahore
2022-01-18 12:00:00,0.352,13.2,123.387,116.44,116.44,113.39,3.049999999999997,0,0,1315.324,PC Lahore
2022-01-18 13:00:00,0.323,13.6,113.221,105.21,105.21,101.56,3.6499999999999915,0,0,1178.096,PC Lahore
2022-01-18 14:00:00,0.313,15.017,109.716,97.69,97.69,94.23,3.4599999999999937,0,0,1093.068,PC Lahore
2022-01-18 15:00:00,0.172,15.25,60.291,51.62,51.62,50.93,0.6899999999999977,0,0,590.788,PC Lahore
2022-01-18 16:00:00,0.054,14.633,18.929,16.07,16.07,15.73,0.33999999999999986,0,0,182.468,PC Lahore
2022-01-18 17:00:00,0.002,13.483,0.701,0.41,0.41,0.44,0.0,0,0,5.104,PC Lahore
2022-01-18 18:00:00,0.0,12.933,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-18 19:00:00,0.0,12.208,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-18 20:00:00,0.0,11.575,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-18 21:00:00,0.0,11.675,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-18 22:00:00,0.0,11.067,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-18 23:00:00,0.0,10.733,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-19 00:00:00,0.0,10.4,0.0,0.0,0.0,0.45,0.0,0,0,5.22,PC Lahore
2022-01-19 01:00:00,0.0,10.033,0.0,0.0,0.0,0.6,0.0,0,0,6.96,PC Lahore
2022-01-19 02:00:00,0.001,9.867,0.351,0.0,0.0,0.58,0.0,0,0,6.728,PC Lahore
2022-01-19 03:00:00,0.0,9.617,0.0,0.0,0.0,0.92,0.0,0,0,10.672,PC Lahore
2022-01-19 04:00:00,0.0,9.683,0.0,0.0,0.0,0.86,0.0,0,0,9.976,PC Lahore
2022-01-19 05:00:00,0.0,9.867,0.0,0.0,0.0,0.32,0.0,0,0,3.712,PC Lahore
2022-01-19 06:00:00,0.001,9.933,0.351,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-01-19 07:00:00,0.003,10.083,1.052,1.03,1.03,0.95,0.08000000000000007,0,0,11.02,PC Lahore
2022-01-19 08:00:00,0.029,10.218,10.165,9.94,9.94,8.81,1.129999999999999,0,0,102.196,PC Lahore
2022-01-19 09:00:00,0.073,10.508,25.589,24.31,24.31,21.78,2.5299999999999976,0,0,252.648,PC Lahore
2022-01-19 10:00:00,0.122,11.192,42.765,40.77,40.77,37.55,3.220000000000006,0,0,435.58,PC Lahore
2022-01-19 11:00:00,0.161,12.508,56.435,53.34,53.34,50.03,3.3100000000000023,0,0,580.348,PC Lahore
2022-01-19 12:00:00,0.071,12.467,24.888,23.39,23.39,21.0,2.3900000000000006,0,0,243.6,PC Lahore
2022-01-19 13:00:00,0.067,12.567,23.486,21.76,21.76,19.49,2.270000000000003,0,0,226.084,PC Lahore
2022-01-19 14:00:00,0.051,12.833,17.877,16.12,16.12,14.45,1.6700000000000017,0,0,167.62,PC Lahore
2022-01-19 15:00:00,0.016,12.367,5.608,4.89,4.89,4.35,0.54,0,0,50.46,PC Lahore
2022-01-19 16:00:00,0.001,12.217,0.351,0.68,0.68,0.67,0.010000000000000009,0,0,7.772,PC Lahore
2022-01-19 17:00:00,0.0,12.225,0.0,0.11,0.11,0.16,0.0,0,0,1.856,PC Lahore
2022-01-19 18:00:00,0.0,12.208,0.0,0.0,0.0,0.57,0.0,0,0,6.612,PC Lahore
2022-01-19 19:00:00,0.0,12.333,0.0,0.0,0.0,0.97,0.0,0,0,11.252,PC Lahore
2022-01-19 20:00:00,0.0,12.258,0.0,0.0,0.0,0.71,0.0,0,0,8.236,PC Lahore
2022-01-19 21:00:00,0.0,11.967,0.0,0.0,0.0,0.64,0.0,0,0,7.424,PC Lahore
2022-01-19 22:00:00,0.0,11.9,0.0,0.0,0.0,0.59,0.0,0,0,6.844,PC Lahore
2022-01-19 23:00:00,0.0,11.708,0.0,0.0,0.0,0.9,0.0,0,0,10.44,PC Lahore
2022-01-20 00:00:00,0.0,11.75,0.0,0.0,0.0,1.41,0.0,0,0,16.356,PC Lahore
2022-01-20 01:00:00,0.0,11.55,0.0,0.0,0.0,1.25,0.0,0,0,14.5,PC Lahore
2022-01-20 02:00:00,0.0,11.475,0.0,0.0,0.0,1.07,0.0,0,0,12.412,PC Lahore
2022-01-20 03:00:00,0.0,11.292,0.0,0.0,0.0,1.18,0.0,0,0,13.688,PC Lahore
2022-01-20 04:00:00,0.0,11.425,0.0,0.0,0.0,1.03,0.0,0,0,11.948,PC Lahore
2022-01-20 05:00:00,0.0,11.442,0.0,0.0,0.0,0.88,0.0,0,0,10.208,PC Lahore
2022-01-20 06:00:00,0.001,11.308,0.351,0.0,0.0,0.57,0.0,0,0,6.612,PC Lahore
2022-01-20 07:00:00,0.008,11.083,2.804,2.71,2.71,2.31,0.3999999999999999,0,0,26.796,PC Lahore
2022-01-20 08:00:00,0.029,10.9,10.165,10.21,10.21,9.04,1.1700000000000017,0,0,104.864,PC Lahore
2022-01-20 09:00:00,0.046,10.85,16.124,15.64,15.64,13.99,1.6500000000000004,0,0,162.284,PC Lahore
2022-01-20 10:00:00,0.053,10.617,18.578,18.12,18.12,16.21,1.9100000000000001,0,0,188.036,PC Lahore
2022-01-20 11:00:00,0.074,10.933,25.939,24.78,24.78,22.55,2.2300000000000004,0,0,261.58,PC Lahore
2022-01-20 12:00:00,0.066,11.392,23.135,21.76,21.76,19.54,2.2200000000000024,0,0,226.664,PC Lahore
2022-01-20 13:00:00,0.052,11.775,18.228,17.17,17.17,15.34,1.8300000000000018,0,0,177.944,PC Lahore
2022-01-20 14:00:00,0.034,11.942,11.918,10.96,10.96,9.78,1.1800000000000015,0,0,113.448,PC Lahore
2022-01-20 15:00:00,0.027,12.342,9.464,8.71,8.71,7.78,0.9300000000000006,0,0,90.248,PC Lahore
2022-01-20 16:00:00,0.008,12.275,2.804,2.24,2.24,2.07,0.17000000000000037,0,0,24.012,PC Lahore
2022-01-20 17:00:00,0.0,12.192,0.0,0.05,0.05,0.04,0.010000000000000002,0,0,0.464,PC Lahore
2022-01-20 18:00:00,0.0,12.15,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-20 19:00:00,0.0,12.167,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-20 20:00:00,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-20 21:00:00,0.0,12.108,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-01-20 22:00:00,0.0,11.967,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
